file_id,folder_path,file_name,size,mime_type,mod_time,md5
1jzKbQDjWJsfLIEekburWPnne0ABEvJkJ,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 01. Giao diện và vùng nhìn Sketchup 2017.mp4,92941364,video/mp4,2022-05-16T15:58:15.163Z,7332b90f8f23368dc6699aca88a70247
1ck2MyriMboV3MF3pxbJTvSf48Tfrlh6u,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 02. Giao diện và các menu lệnh Sketchup 2017.mp4,148146257,video/mp4,2023-02-07T14:44:41.988Z,109976b25a907a225e5260e8d9eaaefa
1p6Fp09_yomleeERcivsP0SOzQXr2ptNU,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 03. Sử dụng các công cụ chọn và công cụ vẽ Line - công cụ Eraser.mp4,118405869,video/mp4,2022-11-10T02:55:33.542Z,06f7291d6730d330b704a562a2054033
12BA3Y0s3rHmjmp9x_6A1AejyeTjCOKHa,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,"Bài 04. Sử dụng công cụ vẽ Rectagle, Arc, Circle kết hợp lệnh PushPull.mp4",74253456,video/mp4,2023-02-10T13:39:12.009Z,987fb8271350555e1815dfc37174587d
1_Blct6w9bTKmC5IU__JIn-4pE_Kdki-K,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 05.mp4,98159955,video/mp4,2019-10-11T04:00:32.000Z,82e138d09921732b84dc9cf7165e5781
1ALiawgRdV2Tjy1or7j-h5GDq6J0f4zro,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 06.mp4,86641664,video/mp4,2019-10-11T04:00:12.000Z,c6fbebcc51ce93d7e20d2fc421f83590
1myKG3DG7ta1C7TNMvGKU1fOsGbCsUCrp,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 07.mp4,69779063,video/mp4,2019-10-11T03:59:24.000Z,102cc70b830b8245f0e51df6cfffb8c0
1j0_59XyJQL_psvC2YEXFIr8i-3JIGdCn,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 08.mp4,88983763,video/mp4,2019-10-11T04:00:22.000Z,5606729c2b77dafaa958bf5f62e642dd
1cF8zEOjqVyk_TeIfRo03wTWd6E0LQv1e,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 09.mp4,87310401,video/mp4,2019-10-11T03:59:48.000Z,163c294fd7f72c534f9051fb94932254
1mtIsl2yFUcKuKpPNBGFEzk5RGkf426VX,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 10. Thực hành vẽ cái bàn - Ôn tập các lệnh (P.4).mp4,42002809,video/mp4,2019-10-11T03:59:56.000Z,9054f7348c17c6ccab59b2d0eaa0e00f
1N8-U4qbFPoCg56dgGdvSQjxXFPtCv8yR,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 11. Sử dụng lệnh Follow Me.mp4.mp4,131296705,video/mp4,2019-10-11T03:59:24.000Z,10a636bd6da70f112e865811a47b98ca
155vhoYXwPzER5xcr5PE37WhrbkJ-hPhj,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 12. Thực hành vẽ bàn xoay.mp4.mp4,113097181,video/mp4,2022-10-13T13:16:51.225Z,4dca0171b3ef6891ce92f22db02aff36
1joWBBnzhT7qeA03j8DaYLYt9VI0bHFv2,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 13. Sử dụng các công cụ hỗ trợ.mp4,100452975,video/mp4,2022-10-13T13:16:51.225Z,556cfc03c5d5f8416650ddb9df43a74d
1z3Kd0ahK9xMxczje_zJfskUuXEX_B2SO,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 14. Sử dụng công cụ thước đo góc và tạo trục ảo.mp4,85073907,video/mp4,2022-10-13T13:16:51.225Z,1d098cbc94852cdac4aa06736b433b2d
1jX5545JNsFMntlEbJwYbgafRRwPAipUt,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 15. Lưu ý sử dụng các lệnh chuột phải.mp4,97284894,video/mp4,2022-10-13T13:16:51.225Z,0160e65484c9e97e791989ef94f56cb4
1pcjnCif9_PWBtkvItiIwoLMD26s9N4uT,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 16. Import File Autocad vào phối cảnh Sketchup.mp4,78754777,video/mp4,2022-10-13T13:16:51.225Z,db7a22200cc355bbb45b370c4e901785
1xJRIfjo41GErxt1N74KDAMKSgf3HJtum,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 17. Dựng không gian tầng trệt.mp4,152065643,video/mp4,2019-10-11T03:59:46.000Z,84cc9e48dc1485f2b89c5242b3d1c8fc
1D20bsV9jex2pDFKZwhDJZiCXGOlNmeSd,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 18. Tạo cửa đi cho không gian tầng trệt.mp4,168960740,video/mp4,2019-10-11T03:59:32.000Z,75d9bb0f04a7b3de32e317a8e47d035c
1_FHYbrIvfi0o77xSh3-qBsZzaaS-EOTa,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 19. Dựng không gian lầu.mp4,174835817,video/mp4,2019-10-11T04:00:22.000Z,ac132b6af603f2ed60ad74859fb6c4fa
1c2zvoJbUJogPsWyYFN1PBTaEr13NEQ0w,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 20. Tạo tường và không gian trên lầu.mp4,134227947,video/mp4,2019-10-11T03:59:50.000Z,82ac104e0059838d80dcdaff38d38fd0
1jWjRgWtgwOwb27jKHv_k10-SDls7jToG,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 21.mp4,125923300,video/mp4,2019-10-11T03:59:42.000Z,16388690962bb040fcdf7270a7b1bda2
1QOnNy4_Lhbz20SV9CYhja8grJXLKrtmm,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 22. Tạo mái cho phối cảnh.mp4,140698136,video/mp4,2019-10-11T03:59:52.000Z,3b522ebfda58a4b8cf34ee265c9acf07
1rWDxmbRWjCx83JZxTAM4GGBT6iGfDw8h,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 23. Tạo chỉ tường.mp4,66160407,video/mp4,2019-10-11T04:00:20.000Z,b0b36c6234e2a48352f6855fc02ac050
1Vkh_oRj1BKKHFudyg9qCwFdd9k6b32gz,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 24. Tạo cửa sổ tầng trệt.mp4,170604327,video/mp4,2019-10-11T04:00:16.000Z,6cbc9ce38d92013be7657bd243aae537
1kpZVSsP2md86duAchrMpstPHXg_jC7OQ,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 25. Hoàn thiện cửa sổ.mp4,68172946,video/mp4,2019-10-11T04:00:26.000Z,ca60ba7145cd82d55a1901a14462c77c
1KWW-ksOCdGFCR7tZwcoiP7_Vv3_-B0Iu,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 26. Hoàn thiện cửa đi cho phối cảnh.mp4,138335864,video/mp4,2019-10-11T04:00:24.000Z,7f1afa12e4d8e2fc03b455abb41fa93b
1TXd5m-aP776Ee3nR9OC-irEbkWJPjbqA,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 27. Hoàn thiện cửa đi cho nội thất.mp4,89755787,video/mp4,2019-10-11T03:59:34.000Z,bbd50ce7ce184ac94387af43d9981f2b
1EiChUR5JN__UmxFBhRghn6rfuyVj56Hf,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 28. Tạo lan can cho phối cảnh.mp4,130409093,video/mp4,2019-10-11T03:59:20.000Z,de2dcab950ffebda718fe005328d35d7
1RfAEZC9sDCNaxs8kFSv4KJIna4dN1uCM,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 29. Tạo cầu thang nội thất.mp4,122030202,video/mp4,2019-10-11T04:00:18.000Z,31156d63f2c2d260086a8ce0112fe72c
1foEYbPRykgeUIe3j6RBt8dt-uxX9E6wU,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 30. Tạo cổng rào ngoại thất.mp4,188143603,video/mp4,2019-10-11T03:59:38.000Z,9038ce86392b46605dc3273d40d70a29
14opkG_KTK9I-QuB2H3xdRYEVcleKna0k,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 31. Đưa thư viện vật dụng vào tầng trệt.mp4,92839286,video/mp4,2019-10-11T04:00:08.000Z,9d9fc9650a5b93652188c16120290a21
1fT7lfL_DnrMBkLufqXoRoNnt-lvCzJNW,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 32. Đưa thư viện vật dụng vào tầng lầu.mp4,128267361,video/mp4,2019-10-11T04:00:34.000Z,752f70bca99c4393ffeecff0c006182b
1zZIzbGRcLWACv8i8JVTpPDBgvmkQw4oX,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 33. Tạo và map vật liệu cho đối tượng.mp4,92319911,video/mp4,2019-10-11T04:00:04.000Z,097cfbaac7886b6dea39fde610bdb15d
1YqwlDyWoaZ25RRuMGkhThn0BObqd1frJ,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 34.mp4,136535138,video/mp4,2019-10-11T03:59:22.000Z,3c8cc900155cbd2745ec2b68aedaab01
1p9ONF4fBEoQGEal7Xv_jsp3taonyWLBx,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 35. Tạo view nhìn hay tạo Scenes.mp4,117119244,video/mp4,2019-10-11T04:00:08.000Z,fb45e277dd77f6596d2eed9e1c9030f5
10FMVpNiTmg6w9oqb1r2CW0Txv5JMaZGm,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 36. Chuyển phối cảnh Sketchup sang layout.mp4,74937082,video/mp4,2019-10-11T03:59:58.000Z,077f6d59b6bd60468bbbdece0897895a
1Jht9CWPzhTH403Yr7n6lYiATF-ThBl9g,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 37. Dàn trang layout.mp4,78015434,video/mp4,2019-10-11T04:00:02.000Z,ef566c1fde18f9a30ddd3de5e74a1ad2
1WUi9eOSC_nz8BKMAac2CuHr8zDIUMuqr,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 38. Chuyển file Sketchup sang 3DS Max.mp4,106717068,video/mp4,2019-10-11T04:00:10.000Z,9765096704999d996b5118a4a628be05
1XSC6K2U_EXW94ZAbx1DgTLxuXIKCn5R9,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 39. Giới thiệu Plugin Vray cho Sketchup.mp4,94932846,video/mp4,2019-10-11T04:00:18.000Z,97b7284df27d10c5ae77b02f4e444270
16Aad3aoiEv66emxxoBfVd5klsUaU6620,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 40.mp4,71253397,video/mp4,2019-10-11T03:59:26.000Z,d0302ccbf1718f348f37075dcc04ec3d
1bB71NbA99FI3KcEtSAlGx2VxOHckGB6_,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 41.mp4,56234175,video/mp4,2019-10-11T04:00:00.000Z,f86052c3fa6fc5fc0bf7db6db6e55fa2
1OQVVYWc7tTm6Z-No0v36ea6KFA8XWzKf,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 42.mp4,80363815,video/mp4,2019-10-11T03:59:28.000Z,441836e54f9ee2240cb2de6d3fbd2d6c
1gnDQNvDXE23yeVZ3CLUauSHUqGEAYVa5,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 43. Render ngoại thất với HDRI.mp4,104484590,video/mp4,2019-10-11T03:59:40.000Z,cb40fccd9f1d650b58b5774b99eaced9
1uQR7CYS9UWr5IhMQp57igAOYz27X4CPF,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 44. Render thời gian thực với Vray.mp4,110147550,video/mp4,2019-10-11T03:59:32.000Z,f1d3687b3ada18408eff5a80d8f2f676
1GS26tbNtrEYJs2ASuyIcfPxIELbXuowq,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 45. Tạo và tùy chỉnh ánh sáng Plane Light cho nội thất.mp4,117762876,video/mp4,2019-10-11T03:59:44.000Z,1b01f34a84e6f2429b313baa099c7da1
1wtTP3hFS429BRzTty9IhEmntxhtrd6GR,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 46. Hoàn thiện ánh sáng nội thất với Plane Light.mp4,53771898,video/mp4,2019-10-11T03:59:48.000Z,20e50ce4b544ee29cc68b4250896ccb4
1B3XeUNfNe0nvRkI1Eaq7QybzBZIT7llI,21. Sketchup 7K + Kho dữ liệu //1. Làm Chủ Thiết Kế Với Sketchup 2017 Và Vray,Bài 47. Tạo vật liệu và render với Vray.mp4,124368075,video/mp4,2019-10-11T04:00:00.000Z,bddc706b55cd84d45dc9430f101e8d5f
1hob1v8lR77sKTvIvNo7n8sl16ZSG4WQy,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 1 Thiết lập và giao diện Sketchup - Phần 1.mp4,38376881,video/mp4,2022-05-16T09:53:11.820Z,9ad6678e4ea4927dc7ca990b281cdab8
1DhBT91tCt1BkejjiTLlD1nXpASONnCpH,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 10 Vẽ nhà phố trong Sketchup - Phần 4.mp4,100265701,video/mp4,2019-10-11T04:21:42.000Z,90161c17d797b0db16cb74c332beff20
1LgrOj4X1VnmY2UdQpkAwndyiYliw1RKw,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 11 Vẽ nhà phố trong Sketchup - Phần 5.mp4,127966926,video/mp4,2019-10-11T04:21:04.000Z,076e379f490b45885352c47e9bb968eb
1XZL3AWRjKBqjXkOiiLsy9moz-wVrzbJH,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 12 Vẽ nhà phố trong Sketchup - Phần 6.mp4,121673892,video/mp4,2019-10-11T04:20:58.000Z,4934b9c38894a05c73dcd0bc56f297f4
1_cAVa7SNJyk77Umf8Y2G5K00HFYvkhsR,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 13 Vẽ lavabo - Phần 1.mp4,85769776,video/mp4,2019-10-11T04:20:38.000Z,90be129e273665cf3b025606c21ab633
16N-CK3SAtq-znG7kW5H9Kt0o-14egWhV,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 14 Vẽ lavabo - Phần 2.mp4,121433811,video/mp4,2019-10-11T04:20:46.000Z,1c6de29e93ab1183d06edd5f53d56f84
15WbeMYkayMG_c3gfxjWAUx9d3h9YWNhI,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 15 Vẽ bàn cổ điển trong Sketchup (Mẫu 01) - Phần 1.mp4,74787834,video/mp4,2019-10-11T04:21:06.000Z,4fc0414e7294e0e3647ae63e4df96a46
1iWpOEu5uee4phLjPPjLNGieMHkr_nWmE,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 16 Vẽ bàn cổ điển trong Sketchup (Mẫu 01) - Phần 2.mp4,70065693,video/mp4,2019-10-11T04:21:46.000Z,90d90c8fecee15f72290c36d18315de5
1ZZtCe8JH7ANfTkdwIBknJhki-Gm0TSAi,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 17 Vẽ bàn cổ điển trong Sketchup (Mẫu 01) - Phần 3.mp4,50326133,video/mp4,2019-10-11T04:20:18.000Z,a6dce8244e69a868b4ed065033f79aa1
1cavPXufmrBib-cLCff_Bn60CmF0GjHyO,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 18 Vẽ đôn cổ điển - Phần 1.mp4,86422290,video/mp4,2019-10-11T04:21:48.000Z,77e06b9ef0488f66263356e19946c9d1
12jt6KSREgnOVtUAPFIyHVRtq-xNLg0bZ,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 19 Vẽ đôn cổ điển - Phần 2.mp4,78002232,video/mp4,2019-10-11T04:21:36.000Z,3dbe36e5621ccb4dae93e1ce6cf1ea4c
10JtnXnTxiSJIXsCBxZed0jQiKgK00IVC,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 2 Thiết lập và giao diện Sketchup - Phần 2.mp4,27480056,video/mp4,2019-10-11T04:20:32.000Z,96df079e795b99694cf661322ce98e83
14Hf8f4Uds1J0ftR4vwyuj_WBUjLukFk5,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 20 Vẽ đôn cổ điển - Phần 3.mp4,72017953,video/mp4,2019-10-11T04:20:58.000Z,d041a64c7c492e7d6d09b279feee1154
1uQLoX5NptWwG2arH8mKsCBtE82sEixX7,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 21 Vẽ đôn cổ điển - Phần 4.mp4,46565881,video/mp4,2019-10-11T04:20:50.000Z,dcee196adc735d6a09e27bcfbe9e4e9c
1qTPmD_fN_pHGI83DrPaez_S23GMY4KBT,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 22 Vẽ bàn cổ điển (Mẫu 02) - Phần 1.mp4,64441089,video/mp4,2019-10-11T04:21:38.000Z,e522b2b9121bae8761b2561b9648dc6e
1nyE8Bxsjy-4AbQwj2I5qWV94kKmKHWhi,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 23 Vẽ bàn cổ điển (Mẫu 02) - Phần 2.mp4,105781021,video/mp4,2019-10-11T04:21:16.000Z,85eaef66ed51c2d7f088432189fde96c
1NzTC8ZCsKLJsOW7j1zCxK4E7wq-kN1Vv,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 24 Vẽ bàn cổ điển (Mẫu 02) - Phần 3.mp4,130174709,video/mp4,2019-10-11T04:21:44.000Z,cc16769d83151b9bae2852abb7147b48
1wbqN4asTmj56zIrBTS44xahEVB1NGL--,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 25 Vẽ bàn cổ điển (Mẫu 02) - Phần 4.mp4,141442842,video/mp4,2019-10-11T04:20:34.000Z,caf7ba6c36de86a612fa14ad13966d2b
1gN0w6B8J37DQyn9XEFBllDHQ8nnhAFfR,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 26 Vẽ bàn cổ điển (Mẫu 3) - Phần 1.mp4,116968781,video/mp4,2019-10-11T04:20:56.000Z,880c54159932dcbe2edb952ef511ea01
1IrIVOI-zRUi3sdRYe_-bYZFkjcYIoUvJ,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 27 Vẽ bàn cổ điển (Mẫu 3) - Phần 2.mp4,94099825,video/mp4,2019-10-11T04:20:26.000Z,b1b2f9695391110de1706545cd2e9a2e
1ZYGRstCz6zEhj1nhvhtpOyYEcMoWLVM1,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 28 Vẽ bàn cổ điển (Mẫu 3) - Phần 3.mp4,105252894,video/mp4,2019-10-11T04:21:02.000Z,13de80e1a38a2a527ec6d90f2919c3d6
1GhC7e8cPjOl2nUrqOuq7EyFIxzam9GhC,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 29 Vẽ đèn mây tre đan - Phần 1.mp4,123775415,video/mp4,2019-10-11T04:20:46.000Z,7d67dde21e9fb73f0dcaebf4b00e1e8b
1HC-ACrbz3qVdtaNg8JtKMmnNI73bYS3X,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 3 Thiết lập và giao diện Sketchup - Phần 3.mp4,26642694,video/mp4,2022-10-11T10:59:19.185Z,8d36f60735f7edffa24b6b1ffd6a323b
12e2cXuiVBlBa2ByvtrLWWs1bGWvsGXWu,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 30 Vẽ đèn mây tre đan - Phần 2.mp4,115764823,video/mp4,2019-10-11T04:21:32.000Z,a485cd7879d261437c57c840dddfdf2b
1MyQBDNeR4QAqMGBth7_RdEdFzDF73O8N,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 31 Vẽ đèn mây tre đan - Phần 3.mp4,198615969,video/mp4,2019-10-11T04:21:30.000Z,435401eea665d714c35d6dd65ba0c235
17f8IZu6xCkj5pH5x9Uj9OPf6w-K9UYi0,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 32 Vẽ đèn mây tre đan - Phần 4.mp4,244278926,video/mp4,2019-10-11T04:21:46.000Z,11099d0860efd75d6c8e5dc085fb4581
1DH10CgduPuhOCcHi2BQPnFMaC3YWae3L,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 33 Vẽ đèn mây tre đan - Phần 5.mp4,214538952,video/mp4,2019-10-11T04:20:20.000Z,4b3830ec9c75a276ed3eaa6fafd52d8b
1DLZ3ZnnGn1R56Xe_ORt4YKiFJF_A2dKz,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 34 Vẽ đèn nội thất mây tre đan - Phần 1.mp4,86618253,video/mp4,2019-10-11T04:20:54.000Z,4d419bac6c6804bb527cb1e6ce9a9512
1Lzc7rKGdjEW8uGIyf1Tv92hgmYQ3w09v,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 35 Vẽ đèn nội thất mây tre đan - Phần 2.mp4,262870768,video/mp4,2019-10-11T04:20:30.000Z,31c881c8f7e2568ceff401f45d03f1af
1zglYfUsqP41bmv0hMrYhAxBO3j6NQb-Z,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 36 Vẽ đèn nội thất mây tre đan - Phần 3.mp4,209580857,video/mp4,2019-10-11T04:21:12.000Z,abfd86b6829415841c833597ed0ae462
1vFe_b6P2TvelAmUuSvbSNnZNyHvEkeqQ,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 37 Vẽ đèn nội thất - Phần 1.mp4,78722878,video/mp4,2019-10-11T04:21:22.000Z,667b203914cdb0fe96593c5f27d5fb54
1EEGVCVjD_OxfWUGLjslxv3-26vsZdgDR,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 38 Vẽ đèn nội thất - Phần 2.mp4,168756533,video/mp4,2019-10-11T04:21:10.000Z,4b02d5e2d542b825cf38c6247e614f10
1e2PMA4HQttXdTpKpFZjJvnsRYFao-Fyo,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 39 Vẽ đèn nội thất - Phần 3.mp4,153679139,video/mp4,2019-10-11T04:21:02.000Z,70b2750f24388db0040a57505cc7579c
15QR-zaCGlyDLpg0YX5bATzo-L04yd2FG,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 4 Lệnh cơ bản Sketchup - Phần 1.mp4,40651107,video/mp4,2023-03-17T03:44:36.509Z,3921f39e6ab9c09c6012528aa4292d9d
1aA6iLzPUNGluSGswS0yh6ZA8NJwxeKzb,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 40 Vẽ ghế mây tre đan - Phần 1.mp4,110217819,video/mp4,2019-10-11T04:20:48.000Z,274a9ef6cf1e3b61b327cde2c11709fe
1bOgFbuHWkHAhtAGXqE9RU9-qHkfQss-T,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 41 Vẽ ghế mây tre đan - Phần 2.mp4,104682658,video/mp4,2019-10-11T04:20:36.000Z,0e4ce8547e21e2d32f29930ab3d84a28
1LqZ5-DGe3l90iLenjdWboGdITBN5q02d,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 42 Vẽ ghế mây tre đan - Phần 3.mp4,81023945,video/mp4,2019-10-11T04:20:40.000Z,40750d52367c30a4757a2461007a6f4c
1xX29D4A_cQbzE_r4GPPX0oAsVw7DsRVm,21. Sketchup 7K + Kho dữ liệu //2. Dựng hình Sketchup 2018 từ cơ bản đến nâng cao,Bài 43 Vẽ ghế mây tre đan - Phần 4.mp4,101511783,video/mp4,2019-10-11T04:20:36.000Z,436e57c0dc72b8e62e789e0773c63833
